# Cactus benchmark results
#    processes = procs
#    nodes     = procs / ppn
#
# benchmark steps size machine   procs ppn tpp iter   walltime cputime
Bench_McLachlan_PUGH 000010 0050 ranger   000001 01 01 00   26.07877905 25.89361800
Bench_McLachlan_PUGH 000010 0050 ranger   000002 02 02 00   37.80768092 74.70466900
Bench_McLachlan_PUGH 000010 0050 ranger   000004 01 01 00   30.20732505 29.88586700
Bench_McLachlan_PUGH 000010 0050 ranger   000004 04 01 00   31.65164501 31.33395800
Bench_McLachlan_PUGH 000010 0050 ranger   000004 04 02 00   46.31072191 91.75773500
Bench_McLachlan_PUGH 000010 0050 ranger   000004 04 04 00   39.18181596 154.75767200
Bench_McLachlan_PUGH 000010 0050 ranger   000008 01 01 00   33.89271910 33.61410000
Bench_McLachlan_PUGH 000010 0050 ranger   000008 02 01 00   34.25926904 33.97812400
Bench_McLachlan_PUGH 000010 0050 ranger   000008 02 02 00   41.21692504 81.40908800
Bench_McLachlan_PUGH 000010 0050 ranger   000008 08 01 00   39.80332907 39.33445900
Bench_McLachlan_PUGH 000010 0050 ranger   000016 01 01 00   36.20417496 35.93824600
Bench_McLachlan_PUGH 000010 0050 ranger   000016 02 01 00   37.32158293 37.08631700
Bench_McLachlan_PUGH 000010 0050 ranger   000016 04 01 00   40.70880806 40.32652000
Bench_McLachlan_PUGH 000010 0050 ranger   000016 04 02 00   51.59065495 100.81030100
Bench_McLachlan_PUGH 000010 0050 ranger   000016 04 04 00   47.21446708 184.35952200
Bench_McLachlan_PUGH 000010 0050 ranger   000016 08 08 00   137.18645188 531.31320500
Bench_McLachlan_PUGH 000010 0050 ranger   000016 16 01 00   49.18663601 48.69104300
Bench_McLachlan_PUGH 000010 0050 ranger   000016 16 02 00   62.89615704 121.55959700
Bench_McLachlan_PUGH 000010 0050 ranger   000016 16 04 00   50.82324402 198.64041500
Bench_McLachlan_PUGH 000010 0050 ranger   000032 02 01 00   39.13778092 38.90643100
Bench_McLachlan_PUGH 000010 0050 ranger   000032 02 02 00   56.98554394 109.39883700
Bench_McLachlan_PUGH 000010 0050 ranger   000032 04 04 00   60.53883095 230.00237400
Bench_McLachlan_PUGH 000010 0050 ranger   000032 16 01 00   53.32806811 52.97531100
Bench_McLachlan_PUGH 000010 0050 ranger   000032 16 02 00   68.65306303 130.91218200
Bench_McLachlan_PUGH 000010 0050 ranger   000032 16 04 00   72.29516989 259.83223800
Bench_McLachlan_PUGH 000010 0050 ranger   000032 16 08 00   93.86499512 358.72241900
Bench_McLachlan_PUGH 000010 0050 ranger   000032 16 16 00   182.40252010 696.73954300
Bench_McLachlan_PUGH 000010 0050 ranger   000064 04 04 00   67.17531203 241.64710200
Bench_McLachlan_PUGH 000010 0050 ranger   000064 08 01 00   49.64451701 49.31108200
Bench_McLachlan_PUGH 000010 0050 ranger   000064 16 04 00   80.71682897 270.04887700
Bench_McLachlan_PUGH 000010 0050 ranger   000064 16 08 00   123.48495405 429.76685900
Bench_McLachlan_PUGH 000010 0050 ranger   000064 16 16 00   208.14576004 768.85605100
Bench_McLachlan_PUGH 000010 0050 ranger   000128 08 01 00   50.77149804 50.09113100
Bench_McLachlan_PUGH 000010 0050 ranger   000128 08 04 00   72.11988102 251.26770300
Bench_McLachlan_PUGH 000010 0050 ranger   000128 16 08 00   134.29241900 447.19194800
Bench_McLachlan_PUGH 000010 0065 ranger   000001 01 01 00   85.63958198 83.81723800
Bench_McLachlan_PUGH 000010 0065 ranger   000002 02 01 00   76.42913005 75.99675000
Bench_McLachlan_PUGH 000010 0065 ranger   000002 02 02 00   75.68033689 149.94937200
Bench_McLachlan_PUGH 000010 0065 ranger   000004 01 01 00   100.07479506 99.66622900
Bench_McLachlan_PUGH 000010 0065 ranger   000004 04 01 00   110.37160207 109.75486000
Bench_McLachlan_PUGH 000010 0065 ranger   000004 04 02 00   80.30982092 158.69391800
Bench_McLachlan_PUGH 000010 0065 ranger   000004 04 04 00   94.45734000 373.43533800
Bench_McLachlan_PUGH 000010 0065 ranger   000008 01 01 00   92.60131808 92.18976100
Bench_McLachlan_PUGH 000010 0065 ranger   000008 02 01 00   93.65210498 93.19782400
Bench_McLachlan_PUGH 000010 0065 ranger   000008 02 02 00   94.15242507 186.66366500
Bench_McLachlan_PUGH 000010 0065 ranger   000008 08 01 00   107.36476692 106.75067200
Bench_McLachlan_PUGH 000010 0065 ranger   000008 08 02 00   103.73058994 205.30083100
Bench_McLachlan_PUGH 000010 0065 ranger   000008 08 04 00   93.49175898 368.41902500
Bench_McLachlan_PUGH 000010 0065 ranger   000008 08 08 00   209.53736793 807.19844700
Bench_McLachlan_PUGH 000010 0065 ranger   000016 02 01 00   94.17176997 93.71785700
Bench_McLachlan_PUGH 000010 0065 ranger   000016 04 01 00   104.70024210 103.51847000
Bench_McLachlan_PUGH 000010 0065 ranger   000016 04 02 00   99.00687605 190.83592600
Bench_McLachlan_PUGH 000010 0065 ranger   000016 04 04 00   96.38722998 376.71154300
Bench_McLachlan_PUGH 000010 0065 ranger   000016 16 01 00   121.95116508 121.05156500
Bench_McLachlan_PUGH 000010 0065 ranger   000016 16 02 00   118.56852196 228.05425200
Bench_McLachlan_PUGH 000010 0065 ranger   000016 16 04 00   105.24986896 411.00968700
Bench_McLachlan_PUGH 000010 0065 ranger   000016 16 04 01   105.78475807 411.98974800
Bench_McLachlan_PUGH 000010 0065 ranger   000016 16 04 02   104.18407995 405.44933900
Bench_McLachlan_PUGH 000010 0065 ranger   000016 16 08 00   206.69395300 799.22994900
Bench_McLachlan_PUGH 000010 0065 ranger   000016 16 16 00   376.37908700 1431.56146700
Bench_McLachlan_PUGH 000010 0065 ranger   000032 04 04 00   124.31084290 456.78054700
Bench_McLachlan_PUGH 000010 0065 ranger   000032 16 04 01   143.41347097 500.19926000
Bench_McLachlan_PUGH 000010 0065 ranger   000032 16 04 02   144.06665191 506.72366800
Bench_McLachlan_PUGH 000010 0065 ranger   000032 16 08 00   204.31205712 774.79242200
Bench_McLachlan_PUGH 000010 0065 ranger   000032 16 16 00   386.59613898 1460.62328300
Bench_McLachlan_PUGH 000010 0065 ranger   000064 04 02 00   112.69125291 209.14107100
Bench_McLachlan_PUGH 000010 0065 ranger   000064 04 04 00   126.31919790 461.96087100
Bench_McLachlan_PUGH 000010 0065 ranger   000064 16 04 00   151.68984411 513.51209300
Bench_McLachlan_PUGH 000010 0065 ranger   000064 16 04 01   150.43053711 509.11181800
Bench_McLachlan_PUGH 000010 0065 ranger   000064 16 08 00   256.46680896 896.46402500
Bench_McLachlan_PUGH 000010 0065 ranger   000064 16 16 00   417.79038707 1515.00668200
Bench_McLachlan_PUGH 000010 0065 ranger   000128 16 04 02   151.96585411 515.79623500
Bench_McLachlan_PUGH 000010 0065 ranger   000128 16 08 00   272.66615589 894.65191300
Bench_McLachlan_PUGH 000010 0065 ranger   000128 16 16 00   498.92046006 1664.71203800
Bench_McLachlan_PUGH 000010 0065 ranger   000256 16 04 01   168.93237691 529.33308100
Bench_McLachlan_PUGH 000010 0065 ranger   000512 16 04 00   170.64394305 533.07331500
Bench_McLachlan_PUGH 000010 0065 ranger   000512 16 04 01   170.59218993 526.69291700
Bench_McLachlan_PUGH 000010 0065 ranger   001024 16 04 00   171.64907408 532.76929600
Bench_McLachlan_PUGH 000010 0065 ranger   001024 16 04 01   170.86798293 534.24938800
Bench_McLachlan_PUGH 000010 0065 ranger   002048 16 04 00   181.84257304 543.69397900
Bench_McLachlan_PUGH 000010 0065 ranger   004096 16 04 00   191.39385308 555.14669500
Bench_McLachlan_PUGH 000010 0065 ranger   004096 16 04 02   293.74348691 646.17638400
Bench_McLachlan_PUGH 000010 0065 ranger   008192 16 04 00   194.88631407 546.07412700
Bench_McLachlan_PUGH 000010 0065 ranger   008192 16 04 02   186.13165504 550.34239400
Bench_McLachlan_PUGH 000010 0080 ranger   000001 01 01 00   128.22813600 127.61597600
Bench_McLachlan_PUGH 000010 0080 ranger   000002 01 01 00   177.27361605 176.63503900
Bench_McLachlan_PUGH 000010 0080 ranger   000002 02 01 00   177.82258494 177.18307300
Bench_McLachlan_PUGH 000010 0080 ranger   000002 02 02 00   151.10027196 299.85073900
Bench_McLachlan_PUGH 000010 0080 ranger   000004 01 01 00   140.44092909 139.76073500
Bench_McLachlan_PUGH 000010 0080 ranger   000004 02 01 00   141.99255295 141.36883500
Bench_McLachlan_PUGH 000010 0080 ranger   000004 02 02 00   141.16218502 279.66947800
Bench_McLachlan_PUGH 000010 0080 ranger   000008 01 01 00   159.79962197 159.13794600
Bench_McLachlan_PUGH 000010 0080 ranger   000008 02 01 00   163.62903504 162.96218400
Bench_McLachlan_PUGH 000010 0080 ranger   000008 02 02 00   161.65107795 320.38402300
Bench_McLachlan_PUGH 000010 0080 ranger   000008 04 01 00   177.02077697 175.51897000
Bench_McLachlan_PUGH 000010 0080 ranger   000008 08 01 00   180.73981600 179.84724000
Bench_McLachlan_PUGH 000010 0080 ranger   000008 08 02 00   176.23906393 348.49378000
Bench_McLachlan_PUGH 000010 0080 ranger   000008 08 04 00   166.50153308 649.33258100
Bench_McLachlan_PUGH 000010 0080 ranger   000016 04 01 00   182.25032396 181.27932900
Bench_McLachlan_PUGH 000010 0080 ranger   000016 04 02 00   204.38009204 397.30483000
Bench_McLachlan_PUGH 000010 0080 ranger   000016 04 04 00   181.93054905 711.07643900
Bench_McLachlan_PUGH 000010 0080 ranger   000016 08 01 00   187.12625308 186.23963900
Bench_McLachlan_PUGH 000010 0080 ranger   000016 08 02 00   226.27095407 436.52328100
Bench_McLachlan_PUGH 000010 0080 ranger   000016 08 04 00   184.64884890 720.87705200
Bench_McLachlan_PUGH 000010 0080 ranger   000016 08 08 00   366.81306997 1420.49277600
Bench_McLachlan_PUGH 000010 0080 ranger   000016 16 08 00   371.20836197 1429.26932300
Bench_McLachlan_PUGH 000010 0080 ranger   000032 04 01 00   188.03187603 186.92768300
Bench_McLachlan_PUGH 000010 0080 ranger   000032 04 02 00   205.87467090 398.37289700
Bench_McLachlan_PUGH 000010 0080 ranger   000032 04 04 00   198.93553804 719.16494500
Bench_McLachlan_PUGH 000010 0080 ranger   000032 16 01 00   215.44068609 211.70523100
Bench_McLachlan_PUGH 000010 0080 ranger   000032 16 02 00   244.20978404 468.00124900
Bench_McLachlan_PUGH 000010 0080 ranger   000064 04 02 00   209.69090211 404.19726000
Bench_McLachlan_PUGH 000010 0080 ranger   000064 04 04 00   258.78989801 777.71660500
Bench_McLachlan_PUGH 000010 0080 ranger   000064 08 01 00   210.44503500 208.50103100
Bench_McLachlan_PUGH 000010 0080 ranger   000064 08 02 00   230.50991791 436.45927700
Bench_McLachlan_PUGH 000010 0080 ranger   000064 16 08 00   430.02390395 1509.32232700
Bench_McLachlan_PUGH 000010 0080 ranger   000128 08 01 00   209.77823207 208.92905700
Bench_McLachlan_PUGH 000010 0080 ranger   000128 08 02 00   243.67191707 448.24001400
Bench_McLachlan_PUGH 000010 0080 ranger   000128 08 04 00   271.07947189 791.14544300
Bench_McLachlan_PUGH 000010 0080 ranger   000128 08 08 00   451.53966497 1512.41052000
Bench_McLachlan_PUGH 000010 0080 ranger   000128 16 04 00   308.26804998 867.74223000
Bench_McLachlan_PUGH 000010 0080 ranger   000128 16 08 00   462.76607902 1536.36401600
Bench_McLachlan_PUGH 000010 0080 ranger   000256 16 02 00   266.50407803 491.05468900
