# Cactus benchmark results
#    processes = procs
#    nodes     = procs / ppn
#
# benchmark steps size machine   procs ppn tpp iter   walltime cputime
Bench_McLachlan_PUGH 000010 0040 queenbee   000004 04 02 00   25.30396502 49.17000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000004 04 04 00   23.79240906 92.47000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 01 01 00   26.15060003 25.96000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 02 01 00   28.27895100 28.14000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 02 02 00   25.57932804 49.97000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 04 01 00   29.76358609 29.51000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 04 02 00   27.22396702 53.14000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 04 04 00   27.17323699 105.60000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 08 01 00   38.53966889 37.84000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 08 02 00   33.06155607 64.34000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 08 04 00   32.37287601 125.26000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000008 08 08 00   30.25697402 233.83000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 02 01 00   29.16370598 28.88000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 02 02 00   28.20899897 55.12000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 04 01 00   31.35022407 31.07000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 04 02 00   29.70055001 58.13000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 04 04 00   26.67372890 103.20000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 08 01 00   40.02393891 39.22000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 08 02 00   36.91696905 71.68000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 08 04 00   32.37777208 125.51000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000016 08 08 00   35.31464412 263.17000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000032 04 01 00   32.70190295 32.47000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000032 04 02 00   32.83173206 61.64000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000032 04 04 00   33.34526309 122.36000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000032 08 01 00   42.76095991 41.93000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000032 08 02 00   39.25040591 75.63000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000032 08 04 00   38.65989311 147.55000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000032 08 08 00   34.92949190 261.09000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000064 08 01 00   47.62576606 45.36000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000064 08 02 00   46.10733691 81.05000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000064 08 04 00   41.57966108 154.54000000
Bench_McLachlan_PUGH 000010 0040 queenbee   000064 08 08 00   45.08433796 306.85000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000001 01 01 00   40.00456407 39.77000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000002 01 01 00   41.93107596 41.06000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000002 02 01 00   45.08527000 44.70000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000002 02 02 00   43.52280011 85.93000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000004 01 01 00   44.26377794 44.00000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000004 02 01 00   47.16458305 46.85000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000004 02 02 00   42.64120498 84.00000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000004 04 01 00   49.97842209 49.45000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000004 04 02 00   46.23858896 90.98000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000004 04 04 00   46.91517995 183.73000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 01 01 00   49.10661791 48.95000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 02 01 00   51.74728291 51.50000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 02 02 00   50.51079594 99.43000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 04 01 00   55.87430298 55.46000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 04 02 00   53.18681011 104.84000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 04 04 00   48.57806701 189.02000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 08 01 00   71.77269999 70.86000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 08 02 00   65.06322294 128.13000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 08 04 00   58.90850590 229.97000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000008 08 08 00   60.31358790 458.69000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 02 01 00   54.31606102 53.90000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 02 02 00   52.94516199 103.89000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 04 01 00   57.47548203 56.96000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 04 02 00   56.65817489 111.11000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 04 04 00   50.73859404 197.33000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 08 01 00   73.16637100 72.31000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 08 02 00   69.76462806 136.25000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 08 04 00   61.54717403 239.42000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000016 08 08 00   63.82023399 488.64000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000032 04 01 00   59.46578390 59.09000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000032 04 02 00   60.11389700 116.23000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000032 04 04 00   60.33699992 225.98000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000032 08 01 00   76.77809806 75.77000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000032 08 02 00   73.44584200 141.65000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000032 08 04 00   72.91171899 275.27000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000032 08 08 00   65.12932804 498.32000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000064 08 01 00   83.26294399 80.94000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000064 08 02 00   77.47483499 147.17000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000064 08 04 00   80.45506109 285.41000000
Bench_McLachlan_PUGH 000010 0050 queenbee   000064 08 08 00   78.47625195 560.01000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000001 01 01 00   87.67734211 87.22000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000002 01 01 00   95.65734102 95.25000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000002 02 01 00   102.84501189 102.24000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000002 02 02 00   102.92170706 204.23000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000004 01 01 00   94.64517398 94.17000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000004 02 01 00   101.15597001 100.63000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000004 02 02 00   97.05917392 191.82000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000004 04 01 00   106.71809000 106.21000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000004 04 02 00   102.64595191 202.91000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000004 04 04 00   107.68129109 422.32000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 01 01 00   102.24121209 101.84000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 02 01 00   111.77298392 111.33000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 02 02 00   101.49993605 200.84000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 04 01 00   117.20480193 116.60000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 04 02 00   107.28608691 212.25000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 04 04 00   105.39906388 414.44000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 08 01 00   149.17299002 147.65000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 08 02 00   133.24499609 262.41000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 08 04 00   130.86912689 511.94000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 08 08 00   136.12687304 1029.68000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 08 08 01   136.86403300 1032.11000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000008 08 08 02   136.34280699 1027.15000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 02 01 00   112.79596007 112.33000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 02 02 00   112.43546292 219.94000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 04 01 00   119.18492296 118.52000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 04 02 00   118.67720089 232.63000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 04 04 00   112.16516192 440.14000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 08 01 00   150.95678604 149.34000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 08 02 00   148.10807793 286.79000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 08 04 00   137.57196510 539.62000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 08 08 00   139.70567799 1067.43000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 08 08 01   139.69814402 1064.45000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000016 08 08 02   139.67865208 1067.31000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 04 01 00   127.38434612 126.68000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 04 02 00   124.21514289 240.17000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 04 04 00   128.57219406 484.21000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 08 01 00   161.69151402 160.15000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 08 02 00   151.83555788 293.02000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 08 04 00   158.64917593 594.55000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 08 08 00   143.47433407 1092.77000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 08 08 01   145.62418004 1101.44000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000032 08 08 02   142.87540989 1086.79000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000064 08 01 00   170.25112198 166.85000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000064 08 02 00   168.53991588 312.05000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000064 08 04 00   166.76362702 604.37000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000064 08 08 00   162.62025005 1174.03000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000064 08 08 01   160.38643810 1164.94000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000064 08 08 02   158.40463511 1164.73000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000128 08 08 00   165.05738395 1183.31000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000128 08 08 01   165.43101004 1185.68000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000128 08 08 02   165.58303997 1176.27000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000256 08 08 00   172.01062592 1182.97000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000256 08 08 01   170.61720893 1196.31000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000256 08 08 02   170.24327110 1198.42000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000512 08 08 00   188.33221793 1209.88000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000512 08 08 01   188.63477604 1216.24000000
Bench_McLachlan_PUGH 000010 0065 queenbee   000512 08 08 02   189.44518195 1213.55000000
Bench_McLachlan_PUGH 000010 0065 queenbee   001024 08 08 00   189.91139189 1218.34000000
Bench_McLachlan_PUGH 000010 0065 queenbee   001024 08 08 01   188.98647007 1221.38000000
Bench_McLachlan_PUGH 000010 0065 queenbee   001024 08 08 02   191.17903707 1219.38000000
Bench_McLachlan_PUGH 000010 0065 queenbee   002048 08 08 00   193.61992891 1215.35000000
Bench_McLachlan_PUGH 000010 0065 queenbee   002048 08 08 01   193.34559007 1215.36000000
Bench_McLachlan_PUGH 000010 0065 queenbee   002048 08 08 02   193.00474607 1221.89000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000001 01 01 00   167.07100090 166.40000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000002 01 01 00   169.87376392 168.91000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000002 02 01 00   172.84471507 172.13000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000002 02 02 00   174.46569304 346.20000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000004 01 01 00   175.56088794 174.44000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000004 02 01 00   183.91897097 182.72000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000004 02 02 00   182.81119798 361.65000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000004 04 01 00   197.34596898 196.22000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000004 04 02 00   194.54799091 385.19000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000004 04 04 00   193.50105002 763.60000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 01 01 00   187.25522312 185.88000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 02 01 00   195.74181294 194.46000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 02 02 00   192.18311709 378.39000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 04 01 00   213.17371294 211.78000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 04 02 00   200.82515308 397.11000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 04 04 00   199.83585496 783.04000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 08 01 00   276.85735092 268.48000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 08 02 00   247.84417107 487.95000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 08 04 00   247.20186290 961.67000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000008 08 08 00   254.99490690 1983.53000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 02 01 00   217.86481501 216.43000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 02 02 00   209.97008888 410.82000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 04 01 00   231.07413590 229.49000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 04 02 00   220.13305192 429.26000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 04 04 00   204.99133995 804.06000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 08 01 00   306.54035910 288.55000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 08 02 00   270.71795798 523.13000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 08 04 00   252.91203508 987.47000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000016 08 08 00   256.51419401 1943.49000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000032 04 01 00   234.68639994 233.14000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000032 04 02 00   224.90770890 433.71000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000032 04 04 00   233.28113108 882.42000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000032 08 01 00   442.66955489 422.23000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000032 08 02 00   273.56484094 526.40000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000032 08 04 00   283.91916007 1062.21000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000032 08 08 00   262.12074806 1978.04000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000064 08 01 00   1777.09717402 1603.87000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000064 08 02 00   290.91119699 544.24000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000064 08 04 00   313.41001501 1092.26000000
Bench_McLachlan_PUGH 000010 0080 queenbee   000064 08 08 00   297.21790793 2115.19000000
